Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale
Tokina,Vista Primes,100mm,2.9,Prime,Full Frame,PL,Spherical,,,,95mm,"11.9""","5.83""",,46.7mm,9,,No,,,N/A,2.88 lbs,2024,,,,Macro,,,,,,,
Tokina,Vista Primes,105mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"3' 9""","6.34""",,46.7mm,9,,No,,,N/A,5.93 lbs,2019,,,,,,,,,,,
Tokina,Vista Primes,135mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"4' 7""","7.36""",,46.7mm,9,,No,,,N/A,6.88 lbs,2019,,,,,,,,,,,
Tokina,Vista Primes,180mm,1.9,Prime,Full Frame,PL,Spherical,,,,114mm,"4' 11""","7.7""",,46.7mm,9,,No,,,N/A,7.47 lbs,2022,,,,,,,,,,,
Tokina,Vista ONE Primes,18mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"17.7""","7.17""",,46.7mm,9,,No,,,N/A,6.19 lbs,2019,,,,Single coated version of the Vista Primes,,,,,,,
Tokina,Vista ONE Primes,21mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"14""","6.4""",,46.7mm,9,,No,,,N/A,5.42 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,25mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"13.8""","5.55""",,46.7mm,9,,No,,,N/A,5.11 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,29mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"14""","6.5""",,46.7mm,9,,No,,,N/A,5.25 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,35mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"16""","5.15""",,46.7mm,9,,No,,,N/A,4.59 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,40mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"17.7""","4.48""",,46.7mm,9,,No,,,N/A,5.22 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,50mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"19""","5.71""",,46.7mm,9,,No,,,N/A,4.94 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,65mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"2' 3""","6.3""",,46.7mm,9,,No,,,N/A,5.34 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,85mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"37.5""","5.7""",,46.7mm,9,,No,,,N/A,5.05 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,105mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"3' 9""","6.34""",,46.7mm,9,,No,,,N/A,5.93 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,135mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"4' 7""","7.36""",,46.7mm,9,,No,,,N/A,6.88 lbs,2019,,,,,,,,,,,
Tokina,Vista ONE Primes,180mm,1.9,Prime,Full Frame,PL,Spherical,,,,114mm,"4' 11""","7.7""",,46.7mm,9,,No,,,N/A,7.47 lbs,2022,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista ONE Primes,,,,Full Frame,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina,Vista MKII Zoom,16-28mm,3,Zoom,Full Frame,PL,Spherical,,,,114mm,"11""","5.6""",,46.7mm,9,,,No,,,3.85 lbs,,,,,,,,,,,,
Tokina,Cinema,11-20mm,2.9,Zoom,Super 35,PL,Spherical,,,,95mm,"11""","3.92""",,30mm,9,,No,,,,2.43 lbs,,,,,,,,,,,,
Tokina,Cinema,25-75mm,2.9,Zoom,Super 35,PL,Spherical,,,,95mm,2.43',"6.83""",,36mm,9,,No,,,,5.69 lbs,,,,,,,,,,,,
Tokina,Cinema,50-135mm,2.9,Zoom,Super 35,PL,Spherical,,,,95mm,"3' 3""","5.81""",,33mm,9,,No,,,,3.2 lbs,,,,,,,,,,,,
Todd-AO,Anamorphic Primes,28mm,3.9,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,121mm,15',"2.2""",35mm OK,23mm,6,None,No,,,N/A,2.2 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,35mm,1.4,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,130mm,"2' 6""",7.2” - 8.7”,35mm OK,27mm,15,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,7.4 lbs,,,,,Vintage / Telescoping,,,,,,,
Todd-AO,Anamorphic Primes,38mm,2.3,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,136mm,3',"5""",35mm OK,28mm,8,None,No,,,N/A,4.2 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,50mm,2.3,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,110mm,3',"5.6""",35mm OK,32mm,12,"IBE 1.4X, IBE 2X",No,,,N/A,4 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,55mm,1.2,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,102mm (Adapted to 110mm),3',"6""",35mm OK,38mm,16,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X",No,,,N/A,5.6 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,55mm,1.4,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,95mm (Adapted to 110mm),"1' 6""",6.2” - 8”,35mm OK,29mm,15,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,4.6 lbs,,,,,Vintage / Telescoping,,,,,,,
Todd-AO,Anamorphic Primes,75mm,2.2,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,110mm,3',"6""",35mm OK,38mm clear / 43mm with falloff,12,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,4.6 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,75mm,2.5,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,98mm (Adapted to 110mm),3',"6""",35mm OK,38mm clear / 43mm with falloff,12,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4.8 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,100mm,3.4,Prime,Super 35,PL / BNCR,Anamorphic,2x,,,98mm (Adapted to 110mm),3',"8.13""",35mm OK,41mm clear / 43mm with falloff,16,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X, Optitek 1.4X",No,,,N/A,5.4 lbs,,,,,Vintage,,,,,,,
Todd-AO,Anamorphic Primes,200mm,4 (2.8 below 2'),Prime,Super 35,PL / BNCR,Anamorphic,2x,,,84mm (Adapted to 110mm or 93mm),"1' 5.7""","6.4"" - 8.4""",35mm OK,34mm clear / 43mm with falloff,16,"IBE 1.4X, IBE 2X",No,,,N/A,3.6 lbs,,,,,Vintage / Telescoping / 93mm front accepts series 9 filter; Macro,,,,,,,
TLS,Morpheus,80-200mm,2.8,Zoom,Full Frame,PL,Spherical,,,,110mm,4.9',"7.5""",,43.3mm,9,,,No,,,5.07 lbs,,,,,"Rehoused Nikon Still Zoom, from TLS",,,,,,,
TLS,Aurora,24-70mm,2.8,Zoom,Super 35,PL,Spherical,,,,110mm,"16""","6.55""",,42mm,9,"IBE 1.4X, IBE 2X, Century 2X, Optex 2X",No,,,38mm,4.5 lbs,,,N/A (No bracket),,Vintage / TLS rehoused,,,,,,,
TLS,Morpheus,80-200mm,2.8,Zoom,Super 35,PL,Spherical,,,,110mm / 114mm,5',"7.5""",,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",No,,,38mm (1/4-20),5.5 lbs,,,N/A (No bracket),,Manufactured in 2006,,,,,,,
Technovision,Zeiss Standard Speed,12mm,2.1,Prime,Super 35,PL,Spherical,,,,156mm,"8""","3.6""",35mm OK,29mm,6,None,No,,,N/A,3.6 lbs,,,,,"w/ Technovision Front, Modified 16mm Standard Speed",,,,,,,
Technovision,Cineovision,22mm,2,Prime,Super 35,PL,Anamorphic,2x,,,,"3' 5""",,35mm OK,,,,No,,,N/A,,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,24mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,Square,3',"8""",35mm OK,,,,No,,,N/A,5.5 lbs,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,32mm,,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,35mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,130mm,3',"7.12"" - 8.5""",35mm OK,32mm,15,"IBE 1.4X, IBE 2X, Optex 2X",No,,,N/A,7.1 lbs,,,,,Telescoping and rotating front / Vintage,,,,,,,
Technovision,Cineovision,35mm,1.6,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,40mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,50mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,95mm,3',"8""",35mm OK,,,,No,,,N/A,5.5 lbs,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,55mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,95mm,"2' 3""","6"" - 7.25""",35mm OK,37mm,15,"IBE 1.4X, IBE 2X",No,,,N/A,4.1 lbs,,,,,Telescoping and rotating front / Vintage,,,,,,,
Technovision,Cineovision,85mm,1.4,Prime,Super 35,PL,Anamorphic,2x,,,103mm,2',"8.4"" - 9.12""",35mm OK,41mm,15 (12 if blades were broken),"IBE 1.4X, IBE 2X",No,,,N/A,6.6 lbs,,,,,Telescoping and rotating front / Vintage,,,,,,,
Technovision,Cineovision,85mm,1.6,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,Telescoping and rotating front / Vintage /,,,,,,,
Technovision,Cineovision,100mm,2.8,Prime,Super 35,PL,Anamorphic,2x,,,95mm,3',"8""",35mm OK,,,,No,,,,4 lbs,,,,,Telescoping and rotating front / Vintage / ; Macro,,,,,,,
Technovision,Zeiss Standard Speed,12mm,2.1,Prime,Super 35,PL,Spherical,,,,156mm,"8""","3.6""",35mm OK,29mm,6,None,No,,,N/A,3.6 lbs,,,,,"Modified 16mm Standard Speed, w/ Technovision Front",,,,,,,
Sony,CineAlta Primes,20mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"10""","4.75""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.8 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,25mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"10""","4.75""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.8 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,35mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"14""","4.75""",,38mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4.2 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,50mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"19""","4.75""",,40mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,85mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"34""","4.75""",,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,135mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"34""","5.75""",,41mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,5 lbs,,,,,,,,,,,,
Sony,FE,28mm,2,Prime,Super 35,E,Spherical,,,,62mm,1',"2.25""",,,9,,Yes,,,,0.4 lbs,,,,,Front filter thread: 49mm / Comes with lens hood,,,,,,,
Sony,CineAlta Primes,20mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"10""","4.75""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.8 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,25mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"10""","4.75""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.8 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,35mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"14""","4.75""",,38mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4.2 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,50mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"19""","4.75""",,40mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,85mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"34""","4.75""",,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4 lbs,,,,,,,,,,,,
Sony,CineAlta Primes,135mm,2,Prime,Super 35,PL,Spherical,,,,114mm,"34""","5.75""",,41mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,5 lbs,,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",14mm,2,Prime,Full Frame,PL,Spherical,,,,95mm,11”,4.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.8 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",20mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,"11""","4.3""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.6 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",24mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,10”,3.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.2 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",28mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,"12""","3.9""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.75 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",35mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,1’,3.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.2 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",40mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,"1' 4""","4.8""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.22 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",50mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,1’ 4”,3.7”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.6 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",65mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,"2' 2""","4.7""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),4.38 lbs,2022,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",85mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,2’ 10”,4.7”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",105mm,1.5,Prime,Full Frame,PL,Spherical,,,,95mm,"3' 4""","5""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.72,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Regular)",135mm,2,Prime,Full Frame,PL,Spherical,,,,95mm,2’ 11”,4.2”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.1 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",14mm,3.2,Prime,Full Frame,PL,Spherical,,,,95mm,11”,4.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.8 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",20mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,"11""","4.3""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.6 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",24mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,10”,3.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.2 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",28mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,"12""","3.9""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.75 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",35mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,1’,3.4”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.2 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",40mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,"1' 4""","4.8""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.22 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",50mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,1’ 4”,3.7”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),2.6 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",65mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,"2' 2""","4.7""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),4.38 lbs,2022,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",85mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,2’ 10”,4.7”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3 lbs,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",105mm,2.5,Prime,Full Frame,PL,Spherical,,,,95mm,"3' 4""","5""",,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.72,2018,,,,,,,,,,,
Sigma,"FF High Speed Prime
(Classic)",135mm,3.2,Prime,Full Frame,PL,Spherical,,,,95mm,2’ 11”,4.2”,,43.3mm,9,"IBE 1.4X, IBE 2X",Yes (4pin Lemo),,,Attached to lens (mini rods),3.1 lbs,2018,,,,,,,,,,,
Sigma,"Blackwing7
(Production, Binary & Skin Module)",17mm,1.9,Prime,Full Frame,PL,Spherical,,,,104mm,,,,53mm,,,No,,,N/A,,2024,,,,*Some Blackwing7 Binaries are T1.8,,,,,,,
Sigma,Cine,18-35mm,2,Zoom,Super 35,PL,Spherical,,,,95mm,"11""","4.7""",,33mm,9,"IBE 1.4X, IBE 2X",No,,,"30mm (1/4""-20 thread)",3 lbs,,,N/A (No bracket),,Front filter diameter: 82mm,,,,,,,
Sigma,Super Speed Zoom,18-35mm,1.8,Zoom,Super 35,PL,Spherical,,,,95mm,"1' 1""","4.7""",,33mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,3 lbs,,,N/A (No bracket),,GL Optics,,,,,,,
ServiceVision,Scorpio,138-405mm,4.3,Zoom,Full Frame,PL,Anamorphic,2x,Rear,,95mm,5',"11.3""",,40mm,18,IBE VV 2x,No,,,28mm,7.2 lbs,,,,,,,,,,,,
ServiceVision,Scorpio,20mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 4""","7.5""",,37.4mm,18,,No,,,N/A,,,,,,"20mm Does not cover full frame, 25% reduction required to cover 2.39 full frame",,,,,,,
ServiceVision,Scorpio,25mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 6""","7.5""",,37.4mm,18,,No,,,N/A,5.5 lbs,,,,,"25mm Does not cover full frame, 15% reduction required to cover 2.39 full frame",,,,,,,
ServiceVision,Scorpio,30mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 4""","7.5""",,37.4mm,18,,No,,,N/A,,,,,,,,,,,,,
ServiceVision,Scorpio,35mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 6""","6.3""",,37.4mm,18,,No,,,N/A,4.8 lbs,,,,,10% reduction required to cover 2.39 full frame,,,,,,,
ServiceVision,Scorpio,40mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 8""","6.3""",,37.4mm,18,,No,,,N/A,3.96 lbs,,,,,5% reduction required to cover 2.39 full frame,,,,,,,
ServiceVision,Scorpio,50mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"1' 10""","6.3""",,37.4mm,18,,No,,,N/A,4.8 lbs,,,,,"Covers 2.39 full frame, vignettes at edges",,,,,,,
ServiceVision,Scorpio,60mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,1',"7.5""",,37.4mm,18,,No,,,N/A,5.7 lbs,,,,,10% reduction required to cover 2.39 full frame; Macro,,,,,,,
ServiceVision,Scorpio,75mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"2' 6""","6.3""",,37.4mm,18,,No,,,N/A,4.8 lbs,,,,,"Covers 2.39 full frame, vignettes at edges",,,,,,,
ServiceVision,Scorpio,100mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"3' 3""","6.3""",,37.4mm,18,,No,,,N/A,4.8 lbs,,,,,"Covers 2.39 full frame, vignettes at edges",,,,,,,
ServiceVision,Scorpio,135mm,2.2,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"3' 3""","6.3""",,37.4mm,18,,No,,,N/A,5.5 lbs,,,,,"Covers 2.39 full frame, vignettes at edges",,,,,,,
ServiceVision,Scorpio,150mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"3' 3""","7.5""",,37.4mm,18,,No,,,N/A,5.5 lbs,,,,,"Covers 2.39 full frame, vignettes at edges",,,,,,,
ServiceVision,Scorpio,200mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,,"7.5""",,37.4mm,18,,No,,,N/A,,,,,,Macro,,,,,,,
ServiceVision,Scorpio,250mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"3' 3""","8.7""",,37.4mm,18,,No,,,N/A,,,,,,,,,,,,,
ServiceVision,Scorpio,300mm,2.8,Prime,Full Frame,PL,Anamorphic,2x,Rear,,95mm,"3' 3""","8.7""",,37.4mm,18,,No,,,N/A,,,,,,,,,,,,,
Servicevision,Scorpio,138-405mm,4.3,Zoom,Super 35,PL,Anamorphic,2x,Rear,,95mm,"5' 3""","11.4""",35mm OK,40mm,18,"IBE 1.4X, IBE 2X",No,,,30mm,8.2 lbs,,,N/A (No bracket),,,,,,,,,
Second Reef,Coral Anamorphic,35mm,2.8,Prime,Full Frame,PL,Anamorphic,1.5x,Middle,,114mm,,,,FF,,,Yes,,,,,2024,,,,"Not released - These lenses feature a unique oval iris design. They are 1.5x anamorphic with a 2x look due to this iris. Iris also has more blades than listed, but these are there to ensure the oval effect, 8 blades are doing the bokeh shaping.",,,,,,,
Second Reef,Coral Anamorphic,50mm,2.6,Prime,Full Frame,PL,Anamorphic,1.5x,Middle,,114mm,"17.7""","5.75""",,FF,8 (Oval Iris Design),,Yes,,,,4.95 lbs,2024,,,,,,,,,,,
Second Reef,Coral Anamorphic,75mm,2.8,Prime,Full Frame,PL,Anamorphic,1.5x,Middle,,114mm,"2' 1""","6.5""",,FF,8 (Oval Iris Design),,Yes,,,,4.75 lbs,2024,,,,,,,,,,,
Second Reef,Coral Anamorphic,90mm,2.8,Prime,Full Frame,PL,Anamorphic,1.5x,Middle,,114mm,"2' 1""","6.5""",,FF,8 (Oval Iris Design),,Yes,,,,4.75 lbs,2024,,,,,,,,,,,
Second Reef,Coral Anamorphic,135mm,2.8,Prime,Full Frame,PL,Anamorphic,1.5x,Middle,,114mm,,,,FF,,,Yes,,,,,2024,,,,Not released,,,,,,,
Scorpio,Anamorphic Primes,20mm,2.8,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,,,,,,,,
Scorpio,Anamorphic Primes,25mm,2.2,Prime,Super 35,PL,Anamorphic,2x,,,95mm,"1' 6""","7.5""",35mm OK,34mm,18,"IBE 1.4X, IBE 2X",No,,,N/A,5.2 lbs,,,,,,,,,,,,
Scorpio,Anamorphic Primes,30mm,2,Prime,Super 35,PL,Anamorphic,2x,,,,,,35mm OK,,,,No,,,N/A,,,,,,,,,,,,,
